Plot.ID,Block,Plot.letter,Treatment,Focal.sp,Competition,Species.comp.combo,Species.comp.treatment,Species.treatment.block,Plot.Focalsp.comp.combo,Neighbour.density,Focal.height,Solo.height,Height,Nearest.neighbour.sp,Nearest.neighbour.height,Soilmoisture.11.or.12.Aug.1.hicomp,Soilmoisture.11.or.12.Aug.2.hicomp,Soilmoisture.11.or.12.Aug.3.hicomp,Mean.soilmoisture.11.or.12.Aug.hicomp,Mean.SM.earlyAug,Solo.soilmoisture.Aug11or12.1,Solo.soilmoisture.Aug11or12.2,Solo.soilmoisture.Aug11or12.3,Mean.solo.soilmoisture,Soilmoisture.22.or.23.Aug.1.hicomp,Soilmoisture.22.or.23.Aug.2.hicomp,Soilmoisture.22.or.23.Aug.3.hicomp,Mean.soilmoisture.22.or.23.Aug.hicomp,Solo.soilmoisture.22or23.Aug.1,Solo.soilmoisture.22or23Aug.2,Solo.soilmoisture.22or23Aug.3,Mean.solo.soilmoisture.22or23.Aug,Mean.SM.lateAug,Soilmoisture.3Sep.hicomp.1,Soilmoisture.3Sep.hicomp.2,Soilmoisture.3Sep.hicomp.3,Mean.soilmoisture.3Sep.hicomp,Solo.soilmoisture.3Sep.1,Solo.soilmoisture.3Sep.2,Solo.soilmoisture.3Sep.3,Mean.solo.soilmoisture.3Sep,Mean.SM.Sep,Delta.MeanSM.AugSep,Bare,Moss,Crust,CWD,Rock,Near.under.log,Jam.litter,Euc.litter,Notes,Colwell.P,Canopy.cover.final,Exclude.from.analysis,Num.fl.total,Num.fl.seeding.total,Seedcount.extrap.integer,Mean.solo.seedcount.extrap.integer.block,Delta.seedcount.meansolospeciesblock,Solo.seedcount.extrap.integer,Delta.seedcount.highcomp.solo.pair
2B,2,B,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.2,2B.P.canescens.Solo,0,400,210,210,NA,NA,14.4,12,13.5,13.3,16.06666667,16.9,14.4,16.9,16.06666667,12,13.9,13.9,13.26666667,14.9,14.4,15.4,14.9,14.9,4.1,4.6,5.1,4.6,5.1,5.1,5.6,5.266666667,5.266666667,-10.8,90,0,0,10,0,0,0,0,,7.3,0,0,49,14,481,1464.6667,-983.6667,NA,NA
2B,2,B,Open,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Open,T.cyanopetala.Open.2,2B.T.cyanopetala.Highcomp,4,70,35,70,T.cyanopetala,80,14.4,12,13.5,13.3,13.3,15.9,14.4,13.5,14.6,12,13.9,13.9,13.26666667,14.9,15.9,16.9,15.9,13.26666667,4.1,4.6,5.1,4.6,5.1,5.6,6.1,5.6,4.6,-8.7,60,4,5,1,1,0,0,5,,7.3,0,0,2,2,14,35,-21,56,-42
2B,2,B,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.2,2B.T.cyanopetala.Solo,0,70,35,35,NA,NA,14.4,12,13.5,13.3,14.6,15.9,14.4,13.5,14.6,12,13.9,13.9,13.26666667,14.9,15.9,16.9,15.9,15.9,4.1,4.6,5.1,4.6,5.1,5.6,6.1,5.6,5.6,-9,100,0,0,0,0,0,0,0,,7.3,0,0,9,9,56,35,21,NA,NA
2C,2,C,Shade,H.glutinosum,Highcomp,H.glutinosum.Highcomp,H.glutinosum.Highcomp.Shade,H.glutinosum.Shade.2,2C.H.glutinosum.Highcomp,3,60,70,60,H.glutinosum,35,14.9,17.4,16.4,16.23333333,16.23333333,13,13.5,16.4,14.3,16.4,15.4,17.9,16.56666667,13.9,13.9,17.4,15.06666667,16.56666667,8.5,9,8.5,8.666666667,6.6,7.6,8.1,7.433333333,8.666666667,-7.566666667,55,15,2,1,1,0,1,1,,9.7,46.179,0,2,2,4,0,4,0,4
2C,2,C,Shade,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Shade,H.glutinosum.Shade.2,2C.H.glutinosum.Solo,0,60,70,70,NA,NA,14.9,17.4,16.4,16.23333333,14.3,13,13.5,16.4,14.3,16.4,15.4,17.9,16.56666667,13.9,13.9,17.4,15.06666667,15.06666667,8.5,9,8.5,8.666666667,6.6,7.6,8.1,7.433333333,7.433333333,-6.866666667,60,30,10,0,0,0,0,0,,9.7,46.179,0,4,4,0,0,0,NA,NA
2C,2,C,Shade,P.airoides,Highcomp,P.airoides.Highcomp,P.airoides.Highcomp.Shade,P.airoides.Shade.2,2C.P.airoides.Highcomp,6,90,40,90,P.airoides,35,14.9,17.4,16.4,16.23333333,16.23333333,14.9,13.9,16.4,15.06666667,16.4,15.4,17.9,16.56666667,18.9,16.9,17.9,17.9,16.56666667,8.5,9,8.5,8.666666667,7.1,7.6,7.6,7.433333333,8.666666667,-7.566666667,55,15,2,1,1,0,1,1,,9.7,46.179,0,1,1,46,196.5,-150.5,218,-172
2C,2,C,Shade,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Shade,P.airoides.Shade.2,2C.P.airoides.Solo,0,90,40,40,NA,NA,14.9,17.4,16.4,16.23333333,15.06666667,14.9,13.9,16.4,15.06666667,16.4,15.4,17.9,16.56666667,18.9,16.9,17.9,17.9,17.9,8.5,9,8.5,8.666666667,7.1,7.6,7.6,7.433333333,7.433333333,-7.633333333,30,10,60,0,0,0,0,0,,9.7,46.179,0,5,4,218,196.5,21.5,NA,NA
2C,2,C,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.2,2C.V.rosea.Highcomp,12,100,60,100,P.airoides,50,14.9,17.4,16.4,16.23333333,16.23333333,14.4,17.9,17.4,16.56666667,16.4,15.4,17.9,16.56666667,18.4,19.8,13,17.06666667,16.56666667,8.5,9,8.5,8.666666667,8.5,10,10,9.5,8.666666667,-7.566666667,55,15,2,1,1,0,1,1,Misidentified,9.7,46.179,1,46,42,164,116.5,47.5,57,107
2C,2,C,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.2,2C.V.rosea.Solo,0,100,60,60,NA,NA,14.9,17.4,16.4,16.23333333,16.56666667,14.4,17.9,17.4,16.56666667,16.4,15.4,17.9,16.56666667,18.4,19.8,13,17.06666667,17.06666667,8.5,9,8.5,8.666666667,8.5,10,10,9.5,9.5,-7.066666667,80,0,0,0,20,0,0,0,,9.7,46.179,0,15,14,57,116.5,-59.5,NA,NA
2D,2,D,Open,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Open,H.glabra.Open.2,2D.H.glabra.Highcomp,NA,30,25,30,T.cyanopetala,90,14.9,17.9,14.9,15.9,15.9,13.9,11.5,15.4,13.6,14.4,15.4,17.9,15.9,14.9,15.4,17.4,15.9,15.9,6.6,7.6,8.1,7.433333333,6.1,7.1,7.1,6.766666667,7.433333333,-8.466666667,30,25,1,15,5,1,0,1,,9.9,4.491,0,4,4,113,305.3333,-192.3333,267,-154
2D,2,D,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.2,2D.H.glabra.Solo,0,30,25,25,NA,NA,14.9,17.9,14.9,15.9,13.6,13.9,11.5,15.4,13.6,14.4,15.4,17.9,15.9,14.9,15.4,17.4,15.9,15.9,6.6,7.6,8.1,7.433333333,6.1,7.1,7.1,6.766666667,6.766666667,-6.833333333,60,0,20,10,10,1,0,0,,9.9,4.491,0,8,8,267,305.3333,-38.3333,NA,NA
2D,2,D,Open,H.glutinosum,Highcomp,H.glutinosum.Highcomp,H.glutinosum.Highcomp.Open,H.glutinosum.Open.2,2D.H.glutinosum.Highcomp,10,60,55,60,T.cyanopetala,15,14.9,17.9,14.9,15.9,15.9,14.4,12.5,13.5,13.46666667,14.4,15.4,17.9,15.9,10,13.9,17.4,13.76666667,15.9,6.6,7.6,8.1,7.433333333,6.1,5.6,5.6,5.766666667,7.433333333,-8.466666667,30,25,1,15,5,1,0,1,,9.9,4.491,0,1,1,7,2,5,2,5
2D,2,D,Open,H.glutinosum,Solo,H.glutinosum.Solo,H.glutinosum.Solo.Open,H.glutinosum.Open.2,2D.H.glutinosum.Solo,0,60,55,55,NA,NA,14.9,17.9,14.9,15.9,13.46666667,14.4,12.5,13.5,13.46666667,14.4,15.4,17.9,15.9,10,13.9,17.4,13.76666667,13.76666667,6.6,7.6,8.1,7.433333333,6.1,5.6,5.6,5.766666667,5.766666667,-7.7,70,0,20,0,10,1,0,0,,9.9,4.491,0,1,1,2,2,0,NA,NA
2D,2,D,Open,P.airoides,Highcomp,P.airoides.Highcomp,P.airoides.Highcomp.Open,P.airoides.Open.2,2D.P.airoides.Highcomp,5,50,40,50,H.glutinosum,70,14.9,17.9,14.9,15.9,15.9,14.4,14.9,18.4,15.9,14.4,15.4,17.9,15.9,12.5,15.9,18.9,15.76666667,15.9,6.6,7.6,8.1,7.433333333,6.6,7.1,8.5,7.4,7.433333333,-8.466666667,30,25,1,15,5,1,0,1,,9.9,4.491,0,4,3,103,333,-230,426,-323
2D,2,D,Open,P.airoides,Solo,P.airoides.Solo,P.airoides.Solo.Open,P.airoides.Open.2,2D.P.airoides.Solo,0,50,40,40,NA,NA,14.9,17.9,14.9,15.9,15.9,14.4,14.9,18.4,15.9,14.4,15.4,17.9,15.9,12.5,15.9,18.9,15.76666667,15.76666667,6.6,7.6,8.1,7.433333333,6.6,7.1,8.5,7.4,7.4,-8.5,50,40,0,0,10,1,0,0,,9.9,4.491,0,8,8,426,333,93,NA,NA
2E,2,E,Open,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Open,H.glabra.Open.2,2E.H.glabra.Highcomp,6,40,30,40,Not.focal.species,NA,27.7,20.8,22.8,23.76666667,23.76666667,23.3,22.8,22.8,22.96666667,24.7,16.9,19.8,20.46666667,19.3,17.4,24.3,20.33333333,20.46666667,9.5,9,8.5,9,8.5,8.5,9.5,8.833333333,9,-14.76666667,15,5,0,10,1,1,2,3,,17.2,26.582,0,6,6,308,305.3333,2.6667,238,70
2E,2,E,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.2,2E.H.glabra.Solo,0,40,30,30,NA,NA,27.7,20.8,22.8,23.76666667,22.96666667,23.3,22.8,22.8,22.96666667,24.7,16.9,19.8,20.46666667,19.3,17.4,24.3,20.33333333,20.33333333,9.5,9,8.5,9,8.5,8.5,9.5,8.833333333,8.833333333,-14.13333333,100,0,0,0,0,1,0,0,,17.2,26.582,0,5,5,238,305.3333,-67.3333,NA,NA
2E,2,E,Open,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Open,M.minima.Open.2,2E.M.minima.Highcomp,9,70,40,70,H.glutinosum,40,27.7,20.8,22.8,23.76666667,23.76666667,22.8,20.8,20.8,21.46666667,24.7,16.9,19.8,20.46666667,17.9,18.4,19.8,18.7,20.46666667,9.5,9,8.5,9,8.5,8,11,9.166666667,9,-14.76666667,15,5,0,10,1,1,2,3,,17.2,26.582,0,8,7,7,2.5,4.5,4,3
2E,2,E,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.2,2E.M.minima.Solo,0,70,40,40,NA,NA,27.7,20.8,22.8,23.76666667,21.46666667,22.8,20.8,20.8,21.46666667,24.7,16.9,19.8,20.46666667,17.9,18.4,19.8,18.7,18.7,9.5,9,8.5,9,8.5,8,11,9.166666667,9.166666667,-12.3,40,20,40,0,0,1,0,0,,17.2,26.582,0,4,4,4,2.5,1.5,NA,NA
2E,2,E,Open,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Open,P.canescens.Open.2,2E.P.canescens.Highcomp,2,290,250,290,M.minima,100,27.7,20.8,22.8,23.76666667,23.76666667,28.2,23.8,21.8,24.6,24.7,16.9,19.8,20.46666667,23.8,20.3,19.8,21.3,20.46666667,9.5,9,8.5,9,10,8.5,11,9.833333333,9,-14.76666667,15,5,0,10,1,1,2,3,,17.2,26.582,0,23,17,1527,1464.6667,62.3333,1464,63
2E,2,E,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.2,2E.P.canescens.Solo,0,290,250,250,NA,NA,27.7,20.8,22.8,23.76666667,24.6,28.2,23.8,21.8,24.6,24.7,16.9,19.8,20.46666667,23.8,20.3,19.8,21.3,21.3,9.5,9,8.5,9,10,8.5,11,9.833333333,9.833333333,-14.76666667,90,0,0,0,0,1,10,0,,17.2,26.582,0,36,16,1464,1464.6667,-0.6667,NA,NA
2F,2,F,Open,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Open,H.glabra.Open.2,2F.H.glabra.Highcomp,1,40,50,40,T.cyanopetala,45,28.2,23.3,23.8,25.1,25.1,14.9,19.3,22.8,19,23.3,22.3,16.4,20.66666667,22.3,16.4,18.9,19.2,20.66666667,12,10,11,11,8.5,7.1,9.5,8.366666667,11,-14.1,5,30,5,10,0,1,3,3,,18.7,19.202,0,6,6,393,305.3333,87.6667,411,-18
2F,2,F,Open,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Open,H.glabra.Open.2,2F.H.glabra.Solo,0,40,50,50,NA,NA,28.2,23.3,23.8,25.1,19,14.9,19.3,22.8,19,23.3,22.3,16.4,20.66666667,22.3,16.4,18.9,19.2,19.2,12,10,11,11,8.5,7.1,9.5,8.366666667,8.366666667,-10.63333333,80,0,0,0,0,1,20,0,,18.7,19.202,0,8,6,411,305.3333,105.6667,NA,NA
2F,2,F,Open,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Open,M.minima.Open.2,2F.M.minima.Highcomp,1,95,20,95,M.minima,10,28.2,23.3,23.8,25.1,25.1,24.3,23.3,26.7,24.76666667,23.3,22.3,16.4,20.66666667,21.8,22.8,19.8,21.46666667,20.66666667,12,10,11,11,7.1,6.6,8.5,7.4,11,-14.1,5,30,5,10,0,1,3,3,,18.7,19.202,0,8,8,8,2.5,5.5,1,7
2F,2,F,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.2,2F.M.minima.Solo,0,95,20,20,NA,NA,28.2,23.3,23.8,25.1,24.76666667,24.3,23.3,26.7,24.76666667,23.3,22.3,16.4,20.66666667,21.8,22.8,19.8,21.46666667,21.46666667,12,10,11,11,7.1,6.6,8.5,7.4,7.4,-17.36666667,90,0,5,0,0,1,5,0,,18.7,19.202,0,1,1,1,2.5,-1.5,NA,NA
2F,2,F,Open,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Open,P.canescens.Open.2,2F.P.canescens.Highcomp,NA,280,260,280,Not.focal.species,NA,28.2,23.3,23.8,25.1,25.1,NA,NA,NA,NA,23.3,22.3,16.4,20.66666667,25.2,25.7,17.9,22.93333333,20.66666667,12,10,11,11,13,11,9.5,11.16666667,11,-14.1,5,30,5,10,0,1,3,3,,18.7,19.202,0,38,36,4925,1464.6667,3460.3333,2449,2476
2F,2,F,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.2,2F.P.canescens.Solo,0,280,260,260,NA,NA,28.2,23.3,23.8,25.1,NA,NA,NA,NA,NA,23.3,22.3,16.4,20.66666667,25.2,25.7,17.9,22.93333333,22.93333333,12,10,11,11,13,11,9.5,11.16666667,11.16666667,NA,50,40,0,0,0,1,5,5,,18.7,19.202,0,22,21,2449,1464.6667,984.3333,NA,NA
2F,2,F,Open,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Open,T.cyanopetala.Open.2,2F.T.cyanopetala.Highcomp,NA,70,50,70,T.cyanopetala,25,28.2,23.3,23.8,25.1,25.1,21.8,25.7,28.7,25.4,23.3,22.3,16.4,20.66666667,28.7,25.2,29.2,27.7,20.66666667,12,10,11,11,6.6,12,10,9.533333333,11,-14.1,5,30,5,10,0,1,3,3,,18.7,19.202,0,5,5,30,35,-5,14,16
2F,2,F,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.2,2F.T.cyanopetala.Solo,0,70,50,50,NA,NA,28.2,23.3,23.8,25.1,25.4,21.8,25.7,28.7,25.4,23.3,22.3,16.4,20.66666667,28.7,25.2,29.2,27.7,27.7,12,10,11,11,6.6,12,10,9.533333333,9.533333333,-15.86666667,50,0,20,30,0,1,0,0,,18.7,19.202,0,2,2,14,35,-21,NA,NA
2G,2,G,Shade,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Shade,A.calendula.Shade.2,2G.A.calendula.Highcomp,1,170,210,170,A.calendula,190,17.4,15.9,17.9,17.06666667,17.06666667,15.9,13,13.5,14.13333333,20.8,17.4,20.3,19.5,14.9,12.5,13.9,13.76666667,19.5,8.1,7.1,8.5,7.9,5.6,5.6,6.1,5.766666667,7.9,-9.166666667,30,0,10,20,1,1,3,1,,6.4,50.609,0,19,16,675,486.6667,188.3333,532,143
2G,2,G,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.2,2G.A.calendula.Solo,0,170,210,210,NA,NA,17.4,15.9,17.9,17.06666667,14.13333333,15.9,13,13.5,14.13333333,20.8,17.4,20.3,19.5,14.9,12.5,13.9,13.76666667,13.76666667,8.1,7.1,8.5,7.9,5.6,5.6,6.1,5.766666667,5.766666667,-8.366666667,90,0,10,0,0,1,0,0,,6.4,50.609,0,17,17,532,486.6667,45.3333,NA,NA
2G,2,G,Shade,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Shade,T.cyanopetala.Shade.2,2G.T.cyanopetala.Highcomp,3,130,140,130,V.rosea,30,17.4,15.9,17.9,17.06666667,17.06666667,13,13.5,14.9,13.8,20.8,17.4,20.3,19.5,14.9,16.9,15.4,15.73333333,19.5,8.1,7.1,8.5,7.9,4.6,5.1,6.6,5.433333333,7.9,-9.166666667,30,0,10,20,1,1,3,1,,6.4,50.609,0,14,14,86,134,-48,202,-116
2G,2,G,Shade,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Shade,T.cyanopetala.Shade.2,2G.T.cyanopetala.Solo,0,130,140,140,NA,NA,17.4,15.9,17.9,17.06666667,13.8,13,13.5,14.9,13.8,20.8,17.4,20.3,19.5,14.9,16.9,15.4,15.73333333,15.73333333,8.1,7.1,8.5,7.9,4.6,5.1,6.6,5.433333333,5.433333333,-8.366666667,50,0,20,30,0,1,0,0,,6.4,50.609,0,35,35,202,134,68,NA,NA
2G,2,G,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.2,2G.V.rosea.Highcomp,NA,120,70,120,Not.focal.species,NA,17.4,15.9,17.9,17.06666667,17.06666667,18.4,18.4,17.9,18.23333333,20.8,17.4,20.3,19.5,17.4,19.3,19.8,18.83333333,19.5,8.1,7.1,8.5,7.9,7.1,7.1,8.5,7.566666667,7.9,-9.166666667,30,0,10,20,1,1,3,1,,6.4,50.609,0,20,20,64,116.5,-52.5,83,-19
2G,2,G,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.2,2G.V.rosea.Solo,0,120,70,70,NA,NA,17.4,15.9,17.9,17.06666667,18.23333333,18.4,18.4,17.9,18.23333333,20.8,17.4,20.3,19.5,17.4,19.3,19.8,18.83333333,18.83333333,8.1,7.1,8.5,7.9,7.1,7.1,8.5,7.566666667,7.566666667,-10.66666667,90,0,10,0,0,1,0,0,,6.4,50.609,0,42,33,83,116.5,-33.5,NA,NA
2H,2,H,Shade,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Shade,A.calendula.Shade.2,2H.A.calendula.Highcomp,2,170,145,170,H.glutinosum,50,12.5,14.9,17.9,15.1,15.1,12.5,13.9,14.4,13.6,15.4,15.9,17.4,16.23333333,13.9,13,14.4,13.76666667,16.23333333,7.6,7.1,8.5,7.733333333,5.1,5.1,5.6,5.266666667,7.733333333,-7.366666667,20,35,5,0,1,0,1,0,,11,42.4,0,45,38,1335,486.6667,848.3333,774,561
2H,2,H,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.2,2H.A.calendula.Solo,0,170,145,145,NA,NA,12.5,14.9,17.9,15.1,13.6,12.5,13.9,14.4,13.6,15.4,15.9,17.4,16.23333333,13.9,13,14.4,13.76666667,13.76666667,7.6,7.1,8.5,7.733333333,5.1,5.1,5.6,5.266666667,5.266666667,-8.333333333,30,0,60,0,10,0,0,0,,11,42.4,0,18,18,774,486.6667,287.3333,NA,NA
2H,2,H,Shade,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Shade,H.glabra.Shade.2,2H.H.glabra.Highcomp,6,20,80,20,H.glutinosum,40,12.5,14.9,17.9,15.1,15.1,14.9,16.4,16.4,15.9,15.4,15.9,17.4,16.23333333,14.9,16.4,14.4,15.23333333,16.23333333,7.6,7.1,8.5,7.733333333,8.5,8.5,8.1,8.366666667,7.733333333,-7.366666667,20,35,5,0,1,0,1,0,,11,42.4,0,2,2,NA,320,NA,499,NA
2H,2,H,Shade,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Shade,H.glabra.Shade.2,2H.H.glabra.Solo,0,20,80,80,NA,NA,12.5,14.9,17.9,15.1,15.9,14.9,16.4,16.4,15.9,15.4,15.9,17.4,16.23333333,14.9,16.4,14.4,15.23333333,15.23333333,7.6,7.1,8.5,7.733333333,8.5,8.5,8.1,8.366666667,8.366666667,-7.533333333,90,0,0,10,0,0,0,0,,11,42.4,0,9,7,499,320,179,NA,NA
2H,2,H,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.2,2H.V.rosea.Highcomp,9,90,30,90,Not.focal.species,NA,12.5,14.9,17.9,15.1,15.1,13.9,13.9,13.9,13.9,15.4,15.9,17.4,16.23333333,12.5,14.4,14.9,13.93333333,16.23333333,7.6,7.1,8.5,7.733333333,6.1,6.6,8.1,6.933333333,7.733333333,-7.366666667,20,35,5,0,1,0,1,0,,11,42.4,0,17,15,46,116.5,-70.5,153,-107
2H,2,H,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.2,2H.V.rosea.Solo,0,90,30,30,NA,NA,12.5,14.9,17.9,15.1,13.9,13.9,13.9,13.9,13.9,15.4,15.9,17.4,16.23333333,12.5,14.4,14.9,13.93333333,13.93333333,7.6,7.1,8.5,7.733333333,6.1,6.6,8.1,6.933333333,6.933333333,-6.966666667,80,0,10,0,10,0,0,0,,11,42.4,0,57,39,153,116.5,36.5,NA,NA
2I,2,I,Shade,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Shade,A.calendula.Shade.2,2I.A.calendula.Highcomp,NA,100,110,100,H.glutinosum,20,13,22,14.9,16.63333333,16.63333333,13.5,14.9,14.4,14.26666667,24.3,15.4,14.9,18.2,14.4,17.4,18.4,16.73333333,18.2,6.1,8.5,10.5,8.366666667,5.6,6.6,6.6,6.266666667,8.366666667,-8.266666667,50,1,5,3,1,0,1,1,,13.8,42.4,0,15,13,468,486.6667,-18.6667,154,314
2I,2,I,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.2,2I.A.calendula.Solo,0,100,110,110,NA,NA,13,22,14.9,16.63333333,14.26666667,13.5,14.9,14.4,14.26666667,24.3,15.4,14.9,18.2,14.4,17.4,18.4,16.73333333,16.73333333,6.1,8.5,10.5,8.366666667,5.6,6.6,6.6,6.266666667,6.266666667,-8,100,0,0,0,0,0,0,0,,13.8,42.4,0,6,5,154,486.6667,-332.6667,NA,NA
2I,2,I,Shade,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Shade,M.minima.Shade.2,2I.M.minima.Highcomp,3,50,65,50,H.glutinosum,30,13,22,14.9,16.63333333,16.63333333,14.4,15.4,15.9,15.23333333,24.3,15.4,14.9,18.2,16.4,16.4,18.4,17.06666667,18.2,6.1,8.5,10.5,8.366666667,5.6,7.6,6.1,6.433333333,8.366666667,-8.266666667,50,1,5,3,1,0,1,1,,13.8,42.4,0,1,1,1,3,-2,3,-2
2I,2,I,Shade,M.minima,Solo,M.minima.Solo,M.minima.Solo.Shade,M.minima.Shade.2,2I.M.minima.Solo,0,50,65,65,NA,NA,13,22,14.9,16.63333333,15.23333333,14.4,15.4,15.9,15.23333333,24.3,15.4,14.9,18.2,16.4,16.4,18.4,17.06666667,17.06666667,6.1,8.5,10.5,8.366666667,5.6,7.6,6.1,6.433333333,6.433333333,-8.8,100,0,0,0,0,0,0,0,,13.8,42.4,0,5,3,3,3,0,NA,NA
2I,2,I,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.2,2I.V.rosea.Highcomp,NA,60,45,60,V.rosea,80,13,22,14.9,16.63333333,16.63333333,20.8,14.9,12.5,16.06666667,24.3,15.4,14.9,18.2,16.9,17.9,14.4,16.4,18.2,6.1,8.5,10.5,8.366666667,5.6,6.6,8.5,6.9,8.366666667,-8.266666667,50,1,5,3,1,0,1,1,,13.8,42.4,0,86,82,323,116.5,206.5,173,150
2I,2,I,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.2,2I.V.rosea.Solo,0,60,45,45,NA,NA,13,22,14.9,16.63333333,16.06666667,20.8,14.9,12.5,16.06666667,24.3,15.4,14.9,18.2,16.9,17.9,14.4,16.4,16.4,6.1,8.5,10.5,8.366666667,5.6,6.6,8.5,6.9,6.9,-9.166666667,80,10,10,0,0,0,0,0,,13.8,42.4,0,56,53,173,116.5,56.5,NA,NA
2J,2,J,Open,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Open,V.rosea.Open.2,2J.V.rosea.Highcomp,2,65,40,65,V.rosea,110,14.4,12,14.4,13.6,13.6,NA,NA,NA,NA,16.9,15.9,17.9,16.9,NA,NA,NA,NA,16.9,4.6,5.6,6.1,5.433333333,4.1,5.1,6.1,5.1,5.433333333,-8.166666667,30,25,0,1,1,0,3,0,,11.5,0,0,91,91,364,193,171,80,284
2J,2,J,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.2,2J.V.rosea.Solo,0,65,40,40,NA,NA,14.4,12,14.4,13.6,NA,NA,NA,NA,NA,16.9,15.9,17.9,16.9,NA,NA,NA,NA,NA,4.6,5.6,6.1,5.433333333,4.1,5.1,6.1,5.1,5.1,NA,10,0,80,0,0,0,0,0,,11.5,0,0,20,20,80,193,-113,NA,NA
2K,2,K,Shade,H.glabra,Highcomp,H.glabra.Highcomp,H.glabra.Highcomp.Shade,H.glabra.Shade.2,2K.H.glabra.Highcomp,3,30,45,30,T.cyanopetala,35,13.9,13,13.1,13.33333333,13.33333333,13,13.5,13.5,13.33333333,15.9,23.3,15.4,18.2,13.5,12.5,13.9,13.3,18.2,4.1,5.6,7.1,5.6,6.1,6.1,8.5,6.9,5.6,-7.733333333,80,1,3,2,5,0,3,0,,10.7,55.921,0,4,3,197,320,-123,141,56
2K,2,K,Shade,H.glabra,Solo,H.glabra.Solo,H.glabra.Solo.Shade,H.glabra.Shade.2,2K.H.glabra.Solo,0,30,45,45,NA,NA,13.9,13,13.1,13.33333333,13.33333333,13,13.5,13.5,13.33333333,15.9,23.3,15.4,18.2,13.5,12.5,13.9,13.3,13.3,4.1,5.6,7.1,5.6,6.1,6.1,8.5,6.9,6.9,-6.433333333,95,0,0,5,0,0,0,0,,10.7,55.921,0,5,3,141,320,-179,NA,NA
