Block,Transect,Pair,Plot.ID,Treatment,Species,Count,Exotic.count,Exotic,Date,Growth.form,Plant.rep,Plant.biomass,Total.biomass.g,Mean.biomass.perindivid.g,Dist.to.tree,Mean.SM,Meancanopy.NWE,t1.phosphorus,t2.phosphorus,t1.nitrate,t2.nitrate,t1.ph.h2o,t2.ph.h2o
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,1,1.51,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,2,1.0418,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,3,0.1628,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,4,0.306,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,5,0.1184,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,6,0.1175,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,7,0.1061,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,8,0.0579,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,2,13.S.2.L,Litter,W.acuminata,9,0,0,6-Oct-13,Annual.forb,9,0.1217,3.5422,0.393577778,5.6,4.333333333,6.4,2,2,2,2,5.5,5.6
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,1,0.124,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,2,0.3059,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,3,0.083,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,4,0.1433,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,5,0.1724,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,6,1.0719,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,7,0.0523,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,8,0.1793,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,9,0.1804,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,10,0.0399,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,11,0.009,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.C,Control,W.acuminata,12,0,0,6-Oct-13,Annual.forb,12,0.0895,2.4509,0.204241667,4.1,5,18.18666667,2,2,1,2,5.7,5.1
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,1,0.5724,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,2,0.3311,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,3,1.1904,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,4,0.8141,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,5,0.2363,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,6,0.2621,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,7,0.8764,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.acuminata,8,0,0,6-Oct-13,Annual.forb,8,1.2118,5.4946,0.686825,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,4,13.S.4.C,Control,W.acuminata,2,0,0,6-Oct-13,Annual.forb,1,1.4073,1.5027,0.75135,2.6,4.666666667,61.17333333,2,2,1,3,5.9,4.9
13,S,4,13.S.4.C,Control,W.acuminata,2,0,0,6-Oct-13,Annual.forb,2,0.0954,1.5027,0.75135,2.6,4.666666667,61.17333333,2,2,1,3,5.9,4.9
13,S,4,13.S.4.L,Litter,W.acuminata,1,0,0,6-Oct-13,Annual.forb,1,0.46,0.46,0.46,2.6,5.333333333,67.76,2,2,4,2,5.3,5.6
13,S,5,13.S.5.C,Control,W.acuminata,3,0,0,6-Oct-13,Annual.forb,1,0.1423,0.6429,0.2143,0.9,6.333333333,60.82666667,3,3,1,2,5,5.3
13,S,5,13.S.5.C,Control,W.acuminata,3,0,0,6-Oct-13,Annual.forb,2,0.4027,0.6429,0.2143,0.9,6.333333333,60.82666667,3,3,1,2,5,5.3
13,S,5,13.S.5.C,Control,W.acuminata,3,0,0,6-Oct-13,Annual.forb,3,0.0979,0.6429,0.2143,0.9,6.333333333,60.82666667,3,3,1,2,5,5.3
13,S,5,13.S.5.L,Litter,W.acuminata,3,0,0,6-Oct-13,Annual.forb,1,0.2585,1.5554,0.518466667,0.9,6.666666667,91.33333333,4,2,6,2,5.1,4.9
13,S,5,13.S.5.L,Litter,W.acuminata,3,0,0,6-Oct-13,Annual.forb,2,0.2612,1.5554,0.518466667,0.9,6.666666667,91.33333333,4,2,6,2,5.1,4.9
13,S,5,13.S.5.L,Litter,W.acuminata,3,0,0,6-Oct-13,Annual.forb,3,1.0357,1.5554,0.518466667,0.9,6.666666667,91.33333333,4,2,6,2,5.1,4.9
14,N,2,14.N.2.C,Control,W.acuminata,4,0,0,5-Oct-13,Annual.forb,1,0.7476,1.1915,0.297875,11,3,7.44,4,10,2,3,6.1,6
14,N,2,14.N.2.C,Control,W.acuminata,4,0,0,5-Oct-13,Annual.forb,2,0.2534,1.1915,0.297875,11,3,7.44,4,10,2,3,6.1,6
14,N,2,14.N.2.C,Control,W.acuminata,4,0,0,5-Oct-13,Annual.forb,3,0.1475,1.1915,0.297875,11,3,7.44,4,10,2,3,6.1,6
14,N,2,14.N.2.C,Control,W.acuminata,4,0,0,5-Oct-13,Annual.forb,4,0.043,1.1915,0.297875,11,3,7.44,4,10,2,3,6.1,6
14,N,2,14.N.2.L,Litter,W.acuminata,2,0,0,5-Oct-13,Annual.forb,1,0.0123,0.1522,0.0761,11,3,24.08,3,2,1,2,6.3,6.1
14,N,2,14.N.2.L,Litter,W.acuminata,2,0,0,5-Oct-13,Annual.forb,2,0.1399,0.1522,0.0761,11,3,24.08,3,2,1,2,6.3,6.1
14,S,1,14.S.1.L,Litter,W.acuminata,2,0,0,4-Oct-13,Annual.forb,1,0.2286,2.3742,1.1871,13,3,1.546666667,2,4,3,2,5.7,5.4
14,S,1,14.S.1.L,Litter,W.acuminata,2,0,0,4-Oct-13,Annual.forb,2,2.1456,2.3742,1.1871,13,3,1.546666667,2,4,3,2,5.7,5.4
14,S,3,14.S.3.C,Control,W.acuminata,3,0,0,5-Oct-13,Annual.forb,1,0.1404,0.8701,0.290033333,9,4,10.90666667,4,2,4,3,5.5,5.2
14,S,3,14.S.3.C,Control,W.acuminata,3,0,0,5-Oct-13,Annual.forb,2,0.0599,0.8701,0.290033333,9,4,10.90666667,4,2,4,3,5.5,5.2
14,S,3,14.S.3.C,Control,W.acuminata,3,0,0,5-Oct-13,Annual.forb,3,0.6698,0.8701,0.290033333,9,4,10.90666667,4,2,4,3,5.5,5.2
14,S,3,14.S.3.L,Litter,W.acuminata,2,0,0,4-Oct-13,Annual.forb,1,0.1088,0.382,0.191,9,4,9.866666667,3,2,5,2,5.5,5.3
14,S,3,14.S.3.L,Litter,W.acuminata,2,0,0,4-Oct-13,Annual.forb,2,0.2732,0.382,0.191,9,4,9.866666667,3,2,5,2,5.5,5.3
14,S,4,14.S.4.C,Control,W.acuminata,3,0,0,5-Oct-13,Annual.forb,1,0.2066,0.562,0.187333333,5.5,3,37.25333333,2,2,3,1,5.4,5.6
14,S,4,14.S.4.C,Control,W.acuminata,3,0,0,5-Oct-13,Annual.forb,2,0.2741,0.562,0.187333333,5.5,3,37.25333333,2,2,3,1,5.4,5.6
14,S,4,14.S.4.C,Control,W.acuminata,3,0,0,5-Oct-13,Annual.forb,3,0.0813,0.562,0.187333333,5.5,3,37.25333333,2,2,3,1,5.4,5.6
14,S,4,14.S.4.L,Litter,W.acuminata,2,0,0,5-Oct-13,Annual.forb,1,0.1546,0.2158,0.1079,5.5,4,41.06666667,4,2,6,3,5.5,5.4
14,S,4,14.S.4.L,Litter,W.acuminata,2,0,0,5-Oct-13,Annual.forb,2,0.0612,0.2158,0.1079,5.5,4,41.06666667,4,2,6,3,5.5,5.4
15,N,1,15.N.1.C,Control,W.acuminata,1,0,0,3-Oct-13,Annual.forb,1,0.8402,0.8402,0.8402,10,3.333333333,7.093333333,4,4,4,2,5.1,5
15,N,1,15.N.1.L,Litter,W.acuminata,1,0,0,3-Oct-13,Annual.forb,1,0.0941,0.0941,0.0941,10,3.666666667,11.25333333,2,4,3,3,5.2,5.2
15,N,2,15.N.2.C,Control,W.acuminata,2,0,0,3-Oct-13,Annual.forb,1,0.3291,0.8519,0.4259,8,3.333333333,22.69333333,2,3,3,3,5.5,5.3
15,N,2,15.N.2.C,Control,W.acuminata,2,0,0,3-Oct-13,Annual.forb,2,0.5228,0.8519,0.4259,8,3.333333333,22.69333333,2,3,3,3,5.5,5.3
15,N,3,15.N.3.C,Control,W.acuminata,2,0,0,3-Oct-13,Annual.forb,1,0.0146,0.1328,0.0664,6,3.333333333,35.52,6,5,27,6,5.1,5.1
15,N,3,15.N.3.C,Control,W.acuminata,2,0,0,3-Oct-13,Annual.forb,2,0.1182,0.1328,0.0664,6,3.333333333,35.52,6,5,27,6,5.1,5.1
15,N,3,15.N.3.L,Litter,W.acuminata,3,0,0,3-Oct-13,Annual.forb,1,0.0389,0.1797,0.0599,6,4,36.21333333,2,2,2,2,5.6,5.5
15,N,3,15.N.3.L,Litter,W.acuminata,3,0,0,3-Oct-13,Annual.forb,2,0.1191,0.1797,0.0599,6,4,36.21333333,2,2,2,2,5.6,5.5
15,N,3,15.N.3.L,Litter,W.acuminata,3,0,0,3-Oct-13,Annual.forb,3,0.0217,0.1797,0.0599,6,4,36.21333333,2,2,2,2,5.6,5.5
15,S,1,15.S.1.C,Control,W.acuminata,1,0,0,3-Oct-13,Annual.forb,1,0.0189,0.0189,0.0189,11,4.666666667,71.22666667,4,5,4,3,5.6,5.5
15,S,1,15.S.1.L,Litter,W.acuminata,2,0,0,3-Oct-13,Annual.forb,1,0.0768,0.1766,0.0883,11,5.333333333,32.74666667,3,3,4,3,5.5,5.5
15,S,1,15.S.1.L,Litter,W.acuminata,2,0,0,3-Oct-13,Annual.forb,2,0.0998,0.1766,0.0883,11,5.333333333,32.74666667,3,3,4,3,5.5,5.5
15,S,2,15.S.2.C,Control,W.acuminata,1,0,0,3-Oct-13,Annual.forb,1,0.0079,0.0079,0.0079,9,4,51.81333333,2,10,2,10,5.4,5.5
15,S,2,15.S.2.L,Litter,W.acuminata,1,0,0,3-Oct-13,Annual.forb,1,0.0185,0.0185,0.0185,9,4,50.77333333,3,5,4,6,5.6,5.6
15,S,3,15.S.3.C,Control,W.acuminata,2,0,0,3-Oct-13,Annual.forb,1,0.6009,1.0303,0.51515,7,5,65.33333333,15,4,33,7,5.5,5.8
15,S,3,15.S.3.C,Control,W.acuminata,2,0,0,3-Oct-13,Annual.forb,2,0.4294,1.0303,0.51515,7,5,65.33333333,15,4,33,7,5.5,5.8
15,S,4,15.S.4.C,Control,W.acuminata,3,0,0,3-Oct-13,Annual.forb,1,0.04,0.32,0.106666667,5,5.666666667,82.32,4,3,6,2,5.9,6.1
15,S,4,15.S.4.C,Control,W.acuminata,3,0,0,3-Oct-13,Annual.forb,2,0.12,0.32,0.106666667,5,5.666666667,82.32,4,3,6,2,5.9,6.1
15,S,4,15.S.4.C,Control,W.acuminata,3,0,0,3-Oct-13,Annual.forb,3,0.16,0.32,0.106666667,5,5.666666667,82.32,4,3,6,2,5.9,6.1
16,N,3,16.N.3.L,Litter,W.acuminata,1,0,0,1-Oct-13,Annual.forb,1,0.3707,0.3707,0.3707,5,4.333333333,0.16,5,4,7,9,5.7,5.8
16,N,5,16.N.5.C,Control,W.acuminata,1,0,0,1-Oct-13,Annual.forb,1,3.2947,3.2947,3.2947,1,4,93.06666667,6,9,3,23,5.4,5.4
16,S,1,16.S.1.C,Control,W.acuminata,3,0,0,1-Oct-13,Annual.forb,1,0.5615,1.4019,0.4673,9,4.333333333,0.16,4,2,4,4,5.9,6.3
16,S,1,16.S.1.C,Control,W.acuminata,3,0,0,1-Oct-13,Annual.forb,2,0.0171,1.4019,0.4673,9,4.333333333,0.16,4,2,4,4,5.9,6.3
16,S,1,16.S.1.C,Control,W.acuminata,3,0,0,1-Oct-13,Annual.forb,3,0.8233,1.4019,0.4673,9,4.333333333,0.16,4,2,4,4,5.9,6.3
16,S,1,16.S.1.L,Litter,W.acuminata,4,0,0,1-Oct-13,Annual.forb,1,0.2827,0.9027,0.225675,9,4,0.16,3,3,8,4,6.2,6.6
16,S,1,16.S.1.L,Litter,W.acuminata,4,0,0,1-Oct-13,Annual.forb,2,0.1353,0.9027,0.225675,9,4,0.16,3,3,8,4,6.2,6.6
16,S,1,16.S.1.L,Litter,W.acuminata,4,0,0,1-Oct-13,Annual.forb,3,0.2193,0.9027,0.225675,9,4,0.16,3,3,8,4,6.2,6.6
16,S,1,16.S.1.L,Litter,W.acuminata,4,0,0,1-Oct-13,Annual.forb,4,0.2654,0.9027,0.225675,9,4,0.16,3,3,8,4,6.2,6.6
16,S,2,16.S.2.C,Control,W.acuminata,3,0,0,1-Oct-13,Annual.forb,1,0.1845,0.2733,0.0911,7,4,0.853333333,5,2,6,1,6,6
16,S,2,16.S.2.C,Control,W.acuminata,3,0,0,1-Oct-13,Annual.forb,2,0.0162,0.2733,0.0911,7,4,0.853333333,5,2,6,1,6,6
16,S,2,16.S.2.C,Control,W.acuminata,3,0,0,1-Oct-13,Annual.forb,3,0.0726,0.2733,0.0911,7,4,0.853333333,5,2,6,1,6,6
16,S,3,16.S.3.C,Control,W.acuminata,2,0,0,1-Oct-13,Annual.forb,1,0.0722,0.1128,0.0564,5,4.666666667,61.52,3,2,4,2,5.8,6
16,S,3,16.S.3.C,Control,W.acuminata,2,0,0,1-Oct-13,Annual.forb,2,0.0406,0.1128,0.0564,5,4.666666667,61.52,3,2,4,2,5.8,6
10,S,4,10.S.4.C,Control,W.capensis,1,1,1,2-Oct-13,Annual.forb,1,0.0427,0.0427,0.0427,4.5,5.333333333,64.29333333,8,5,4,7,6.8,6.2
13,N,2,13.N.2.C,Control,W.capensis,1,1,1,7-Oct-13,Annual.forb,1,0.0322,0.0322,0.0322,5.4,4.666666667,0.16,3,3,8,14,5.6,5.1
13,N,3,13.N.3.C,Control,W.capensis,2,2,1,6-Oct-13,Annual.forb,1,0.1089,0.3899,0.19495,3.9,4.333333333,0.853333333,4,2,7,2,5.5,5.7
13,N,3,13.N.3.C,Control,W.capensis,2,2,1,6-Oct-13,Annual.forb,2,0.281,0.3899,0.19495,3.9,4.333333333,0.853333333,4,2,7,2,5.5,5.7
13,N,3,13.N.3.L,Litter,W.capensis,1,1,1,6-Oct-13,Annual.forb,1,0.0227,0.0227,0.0227,3.9,5,0.16,4,2,7,4,6.3,5.3
13,S,1,13.S.1.C,Control,W.capensis,1,1,1,6-Oct-13,Annual.forb,1,0.1746,0.1746,0.1746,7.1,3.666666667,2.24,3,2,1,5,5.6,5.4
13,S,1,13.S.1.L,Litter,W.capensis,1,1,1,6-Oct-13,Annual.forb,1,0.0719,0.0719,0.0719,7.1,5,2.24,5,2,9,2,5.6,5.6
13,S,3,13.S.3.L,Litter,W.capensis,2,2,1,6-Oct-13,Annual.forb,1,0.2563,0.3748,0.1874,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
13,S,3,13.S.3.L,Litter,W.capensis,2,2,1,6-Oct-13,Annual.forb,2,0.1185,0.3748,0.1874,4.1,5.333333333,18.18666667,2,2,3,2,5.7,5.6
14,S,5,14.S.5.C,Control,W.gracilenta,4,0,0,5-Oct-13,Annual.forb,NA,NA,0.0111,0.002775,2,6.666666667,71.92,3,3,2,7,6.2,6.3
15,N,1,15.N.1.L,Litter,W.gracilenta,1,0,0,3-Oct-13,Annual.forb,1,0.0042,0.0042,0.0042,10,3.666666667,11.25333333,2,4,3,3,5.2,5.2
15,N,3,15.N.3.C,Control,W.gracilenta,1,0,0,3-Oct-13,Annual.forb,1,0.0012,0.0012,0.0012,6,3.333333333,35.52,6,5,27,6,5.1,5.1
15,S,2,15.S.2.L,Litter,W.gracilenta,1,0,0,3-Oct-13,Annual.forb,1,0.0028,0.0028,0.0028,9,4,50.77333333,3,5,4,6,5.6,5.6
15,S,4,15.S.4.C,Control,W.gracilenta,7,0,0,3-Oct-13,Annual.forb,NA,NA,0.0315,0.0045,5,5.666666667,82.32,4,3,6,2,5.9,6.1
15,S,5,15.S.5.C,Control,W.gracilenta,2,0,0,3-Oct-13,Annual.forb,1,0.015,0.0208,0.0104,3,5.333333333,85.44,14,6,11,5,5.9,5.8
15,S,5,15.S.5.C,Control,W.gracilenta,2,0,0,3-Oct-13,Annual.forb,2,0.0058,0.0208,0.0104,3,5.333333333,85.44,14,6,11,5,5.9,5.8
11,N,3,11.N.3.C,Control,Z.divaricata,1,1,1,4-Oct-13,Annual.forb,1,0.0087,0.0087,0.0087,10.3,3,22.34666667,6,3,13,2,6.1,6.4
13,N,1,13.N.1.C,Control,Z.divaricata,5,5,1,7-Oct-13,Annual.forb,1,0.0208,0.154,0.0308,6.9,4.666666667,0.16,2,2,5,2,5.7,5.9
13,N,1,13.N.1.C,Control,Z.divaricata,5,5,1,7-Oct-13,Annual.forb,2,0.0424,0.154,0.0308,6.9,4.666666667,0.16,2,2,5,2,5.7,5.9
13,N,1,13.N.1.C,Control,Z.divaricata,5,5,1,7-Oct-13,Annual.forb,3,0.0653,0.154,0.0308,6.9,4.666666667,0.16,2,2,5,2,5.7,5.9
13,N,1,13.N.1.C,Control,Z.divaricata,5,5,1,7-Oct-13,Annual.forb,4,0.0177,0.154,0.0308,6.9,4.666666667,0.16,2,2,5,2,5.7,5.9
13,N,1,13.N.1.C,Control,Z.divaricata,5,5,1,7-Oct-13,Annual.forb,5,0.0078,0.154,0.0308,6.9,4.666666667,0.16,2,2,5,2,5.7,5.9
13,N,1,13.N.1.L,Litter,Z.divaricata,11,11,1,7-Oct-13,Annual.forb,NA,NA,0.1114,0.010127273,6.9,5,0.16,2,2,8,3,5.9,5.5
13,N,3,13.N.3.L,Litter,Z.divaricata,7,7,1,6-Oct-13,Annual.forb,NA,NA,0.5165,0.073785714,3.9,5,0.16,4,2,7,4,6.3,5.3
